Full Results,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sum_file_path,run_id,input_file_gen_date,scenario,parent_substance,crop_calendar,application_scheme,substance_evaluated,pec_gw,App_ID,Crop,Application Rate,Number of Applications,Interval,Application BBCH,Use BBCH for First or Last,AppDate Crop,Application Type,Injection/Incorporation Depth,Application Frequency
../6_springcereals_1x25gha_BBCH11_T/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Scereals,App_ID_6,M52,0.001112,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Scereals,App_ID_6,M54,0.024243,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Scereals,App_ID_6,M55,0.579587,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Scereals,App_ID_6,M56,0.30914,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Scereals,App_ID_6,PXD,0,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Scereals,App_ID_6,M2,0.064583,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Scereals,App_ID_6,M3,0.501262,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Scereals,App_ID_6,M11,0.08586,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Scereals,App_ID_6,M52,0.00702,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Scereals,App_ID_6,M54,0.035357,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Scereals,App_ID_6,M55,0.46096,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Scereals,App_ID_6,M56,0.276975,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Scereals,App_ID_6,PXD,0,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Scereals,App_ID_6,M2,0.084611,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Scereals,App_ID_6,M3,0.433207,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Scereals,App_ID_6,M11,0.127671,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Scereals,App_ID_6,M52,0.005242,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Scereals,App_ID_6,M54,0.041917,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Scereals,App_ID_6,M55,0.577588,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Scereals,App_ID_6,M56,0.353141,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Scereals,App_ID_6,PXD,0,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Scereals,App_ID_6,M2,0.048538,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Scereals,App_ID_6,M3,0.398208,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Scereals,App_ID_6,M11,0.051693,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Scereals,App_ID_6,M52,0.006427,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Scereals,App_ID_6,M54,0.023309,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Scereals,App_ID_6,M55,0.354121,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Scereals,App_ID_6,M56,0.21172,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Scereals,App_ID_6,PXD,0,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Scereals,App_ID_6,M2,0.027174,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Scereals,App_ID_6,M3,0.2715,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Scereals,App_ID_6,M11,0.037798,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Scereals,App_ID_6,M52,0.003642,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Scereals,App_ID_6,M54,0.018232,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Scereals,App_ID_6,M55,0.16928,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Scereals,App_ID_6,M56,0.104373,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/6/6.sum,6,05/10/2025,Porto,PXD,Port-Scereals,App_ID_6,PXD,0,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/6/6.sum,6,05/10/2025,Porto,PXD,Port-Scereals,App_ID_6,M2,0.007463,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/6/6.sum,6,05/10/2025,Porto,PXD,Port-Scereals,App_ID_6,M3,0.199032,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/6/6.sum,6,05/10/2025,Porto,PXD,Port-Scereals,App_ID_6,M11,0.036355,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/6/6.sum,6,05/10/2025,Porto,PXD,Port-Scereals,App_ID_6,M52,0.000783,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/6/6.sum,6,05/10/2025,Porto,PXD,Port-Scereals,App_ID_6,M54,0.017058,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/6/6.sum,6,05/10/2025,Porto,PXD,Port-Scereals,App_ID_6,M55,0.186653,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../6_springcereals_1x25gha_BBCH11_T/6/6.sum,6,05/10/2025,Porto,PXD,Port-Scereals,App_ID_6,M56,0.111878,6,spring cereals,25,1,,11,,cereals spring,Broadcast spray,,Triennial
../7_wintercereals_1x25gha_BBCH30_A/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_7,PXD,0,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_7,M2,0.010032,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_7,M3,0.274832,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_7,M11,0.037927,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_7,M52,0.000929,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_7,M54,0.017968,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_7,M55,0.492392,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_7,M56,0.263513,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_7,PXD,0,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_7,M2,0.057189,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_7,M3,0.298236,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_7,M11,0.062191,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_7,M52,0.005286,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_7,M54,0.023116,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_7,M55,0.299986,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_7,M56,0.184818,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_7,PXD,0,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_7,M2,0.048874,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_7,M3,0.335641,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_7,M11,0.108228,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_7,M52,0.003659,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_7,M54,0.03181,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_7,M55,0.568483,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/3/3.sum,3,05/10/2025,Jokioinen,PXD,Joki-Wcereals,App_ID_7,M56,0.346498,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_7,PXD,0,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_7,M2,0.036474,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_7,M3,0.235035,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_7,M11,0.028416,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_7,M52,0.005143,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_7,M54,0.014059,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_7,M55,0.170739,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/4/4.sum,4,05/10/2025,Kremsmuenster,PXD,Krem-Wcereals,App_ID_7,M56,0.102768,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_7,PXD,0,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_7,M2,0.037752,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_7,M3,0.181303,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_7,M11,0.026205,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_7,M52,0.004938,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_7,M54,0.012437,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_7,M55,0.119583,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/5/5.sum,5,05/10/2025,Okehampton,PXD,Okeh-Wcereals,App_ID_7,M56,0.073076,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/6/6.sum,6,05/10/2025,Piacenza,PXD,Piac-Wcereals,App_ID_7,PXD,0,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/6/6.sum,6,05/10/2025,Piacenza,PXD,Piac-Wcereals,App_ID_7,M2,0.018208,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/6/6.sum,6,05/10/2025,Piacenza,PXD,Piac-Wcereals,App_ID_7,M3,0.249634,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/6/6.sum,6,05/10/2025,Piacenza,PXD,Piac-Wcereals,App_ID_7,M11,0.026771,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/6/6.sum,6,05/10/2025,Piacenza,PXD,Piac-Wcereals,App_ID_7,M52,0.002127,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/6/6.sum,6,05/10/2025,Piacenza,PXD,Piac-Wcereals,App_ID_7,M54,0.012954,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/6/6.sum,6,05/10/2025,Piacenza,PXD,Piac-Wcereals,App_ID_7,M55,0.255878,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/6/6.sum,6,05/10/2025,Piacenza,PXD,Piac-Wcereals,App_ID_7,M56,0.14443,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/7/7.sum,7,05/10/2025,Porto,PXD,Port-Wcereals,App_ID_7,PXD,0,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/7/7.sum,7,05/10/2025,Porto,PXD,Port-Wcereals,App_ID_7,M2,0.035113,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/7/7.sum,7,05/10/2025,Porto,PXD,Port-Wcereals,App_ID_7,M3,0.181749,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/7/7.sum,7,05/10/2025,Porto,PXD,Port-Wcereals,App_ID_7,M11,0.030451,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/7/7.sum,7,05/10/2025,Porto,PXD,Port-Wcereals,App_ID_7,M52,0.002664,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/7/7.sum,7,05/10/2025,Porto,PXD,Port-Wcereals,App_ID_7,M54,0.015381,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/7/7.sum,7,05/10/2025,Porto,PXD,Port-Wcereals,App_ID_7,M55,0.157933,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/7/7.sum,7,05/10/2025,Porto,PXD,Port-Wcereals,App_ID_7,M56,0.096395,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/8/8.sum,8,05/10/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_7,PXD,0,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/8/8.sum,8,05/10/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_7,M2,0,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/8/8.sum,8,05/10/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_7,M3,0.06015,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/8/8.sum,8,05/10/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_7,M11,0.017828,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/8/8.sum,8,05/10/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_7,M52,0,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/8/8.sum,8,05/10/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_7,M54,0.006945,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/8/8.sum,8,05/10/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_7,M55,0.225827,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/8/8.sum,8,05/10/2025,Sevilla,PXD,Sevi-Wcereals,App_ID_7,M56,0.117259,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/9/9.sum,9,05/10/2025,Thiva,PXD,Thiv-Wcereals,App_ID_7,PXD,0,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/9/9.sum,9,05/10/2025,Thiva,PXD,Thiv-Wcereals,App_ID_7,M2,0.002666,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/9/9.sum,9,05/10/2025,Thiva,PXD,Thiv-Wcereals,App_ID_7,M3,0.370997,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/9/9.sum,9,05/10/2025,Thiva,PXD,Thiv-Wcereals,App_ID_7,M11,0.042608,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/9/9.sum,9,05/10/2025,Thiva,PXD,Thiv-Wcereals,App_ID_7,M52,0.000265,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/9/9.sum,9,05/10/2025,Thiva,PXD,Thiv-Wcereals,App_ID_7,M54,0.022091,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/9/9.sum,9,05/10/2025,Thiva,PXD,Thiv-Wcereals,App_ID_7,M55,0.568189,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../7_wintercereals_1x25gha_BBCH30_A/9/9.sum,9,05/10/2025,Thiva,PXD,Thiv-Wcereals,App_ID_7,M56,0.296681,7,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Annual
../8_wintercereals_1x25gha_BBCH30_B/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_8,PXD,0,8,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Biennial
../8_wintercereals_1x25gha_BBCH30_B/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_8,M2,0.00464,8,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Biennial
../8_wintercereals_1x25gha_BBCH30_B/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_8,M3,0.14271,8,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Biennial
../8_wintercereals_1x25gha_BBCH30_B/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_8,M11,0.02062,8,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Biennial
../8_wintercereals_1x25gha_BBCH30_B/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_8,M52,0.000438,8,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Biennial
../8_wintercereals_1x25gha_BBCH30_B/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_8,M54,0.009665,8,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Biennial
../8_wintercereals_1x25gha_BBCH30_B/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_8,M55,0.261201,8,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Biennial
../8_wintercereals_1x25gha_BBCH30_B/1/1.sum,1,05/10/2025,Chateaudun,PXD,Chat-Wcereals,App_ID_8,M56,0.141444,8,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Biennial
../8_wintercereals_1x25gha_BBCH30_B/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_8,PXD,0,8,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Biennial
../8_wintercereals_1x25gha_BBCH30_B/2/2.sum,2,05/10/2025,Hamburg,PXD,Hamb-Wcereals,App_ID_8,M2,0.031048,8,winter cereals,25,1,,30,,cereals winter,Broadcast spray,,Biennial
